,script_id,imdb_id,title,year,gross,lines_data,female,male,movie,total,female_per,male_per
1806,5179,tt0114814,The Usual Suspects,1995,46.0,73577777777777777777777777777342564677777777777777777777777777777777777777777777777777777777777777774,325,11428,,11753,0.027652514251680423,0.9723474857483195
1807,9214,tt0831374,The Utah Murder Project,2006,,7777763434005300421000000000000037777777267426544345777776445774204232777777777777764242,3924,7542,,11466,0.34222919937205654,0.6577708006279435
1808,3654,tt0084855,The Verdict,1982,159.0,777753457777777777747777777773444677777776343577734677777777433457777777757777667774567753767777777777777776335777777777774777777777444457777777734347774457777777753344777777775777775777546777177677777777774,1376,19654,,21030,0.0654303376129339,0.9345696623870661
1809,5186,tt0368447,The Village,2004,159.0,211435000005766544451114426004416401565630,2219,1447,,3666,0.605291871249318,0.39470812875068195
1810,3667,tt0857191,The Visitor,2007,11.0,324377773645666565762445777647655777477777356467777533454567777567777444347253534443433454320001167743434333575333234343467713333324577754645665765734347777466557776577776265577777333544677777477776344455253534443434444300001477543434244664332334334577334,5084,11442,,16526,0.30763645165194237,0.6923635483480576
1811,5197,tt0046534,The War of the Worlds,1953,,67776434467667766777776577764757654344477663645777,651,3153,,3804,0.17113564668769715,0.8288643533123028
1812,7104,tt1369706,The Ward,2010,,432232063354000000542301245000221300102200000001422114565532,2931,1377,,4308,0.6803621169916435,0.31963788300835655
1813,5205,tt0118125,The Watermelon Woman,1996,,1210000000000000000002002443320000023400000000000000000000000000000120000000100001,6184,728,,6912,0.8946759259259259,0.10532407407407407
1814,3690,tt1023114,The Way Back,2010,2.0,7777777777777777777777777777777777777777777777742577675477447777567577777777774677777777777,696,12223,,12919,0.053874138865237245,0.9461258611347627
1815,6724,tt0202677,The Way of the Gun,2000,9.0,7777777455357455677764257777577775577777764656577557332342477777776567776666757771,1878,9754,,11632,0.16145116918844565,0.8385488308115543
1816,6930,tt0384680,The Weather Man,2005,16.0,777443543477765777643677775564543356677574774445777777745444647777552464533455677433574777767677777777546777777777777777672,1050,8367,,9417,0.11150047785919083,0.8884995221408092
1817,4992,tt0372532,The Wedding Date,2005,42.0,2331513453350300367443303433343342424722277732204114345310133613534266543336101443155512003467512,5664,4219,,9883,0.5731053323889507,0.42689466761104927
1818,5214,tt0120888,The Wedding Singer,1998,148.0,75305754326443353302575337577733677504375437754257715743340335311223344434330005425447773137301720243257574,5961,7763,,13724,0.43434858641795393,0.5656514135820461
1819,3701,tt0896872,The Whistleblower,2010,1.0,0000555434411034342130003115020000243310234246053104413531411643401003623370,5586,3166,,8752,0.6382541133455211,0.361745886654479
1820,1475,tt0065214,The Wild Bunch,1969,,77777777777777777777777777777777777777777777777777777777777777777777777777777777777777777771,0,8864,,8864,0.0,1.0
1821,7814,tt0073906,The Wind and the Lion,1975,,24777355457775245677755577775434777676774744755433441433776,1792,8729,,10521,0.1703260146373919,0.8296739853626082
1822,9231,tt0094332,The Witches of Eastwick,1987,141.0,0000000000100201035574630142354004412451522102320000531121131003441110034555330272512316021,5226,3718,,8944,0.5843023255813954,0.41569767441860467
1823,8080,tt0098663,The Wizard,1989,31.0,76757756774444346574767754204553466653,1147,3282,,4429,0.2589749379092346,0.7410250620907655
1824,1483,tt0032138,The Wizard of Oz,1939,839.0,022000510000410026776000022234344534274444544142564247554553566752254467566544544665456577300376774753424417335777774665533220101,4681,4706,,9387,0.4986683711515926,0.5013316288484073
1825,3737,tt0993846,The Wolf of Wall Street,2013,125.0,77777777745777777773477777477777757777775663335635577766564326446777766777767777777467777775774645777577665777566777744333447771,1431,15721,,17152,0.08343050373134328,0.9165694962686567
1826,6622,tt0780653,The Wolfman,2010,68.0,64427775637767653675645777725574677777777775444777762667777720,1356,7630,,8986,0.1509014021811707,0.8490985978188292
1827,8605,tt1430132,The Wolverine,2013,142.0,777777777777777745534332363357777774777777766667665344365456677733435577643577324443464766665777763564751,1237,7204,,8441,0.14654661769932473,0.8534533823006752
1828,3742,tt0361127,The Woodsman,2004,,3777777777767767777777677777777777777776777777777777777777777777777775677776663345474434777777737777777777677677777776777777777777777767777777777777777777777777777756777766633454744347777777,366,11018,,11384,0.032150386507378774,0.9678496134926212
1829,3745,tt0143145,The World Is Not Enough,1999,217.0,6774666766763433244414577645745465377765223446535134347676442647356223332573724567646676767624323443246775557453744776651343555342343576664435573543225145646242,3918,7160,,11078,0.3536739483661311,0.6463260516338689
1830,3746,tt1125849,The Wrestler,2008,31.0,77777773443447775434342577675754334332355546776423335753453444444434677354455464434355777777332332514475545576677777775443445777434343457767574342432355544777532334674335354435443477554355545534354677777532342423367544567571,3392,7132,,10524,0.32231090839984794,0.677689091600152
1831,8552,tt0120902,The X Files,1998,155.0,754333342642475432577777447773257777753663777777734344433442027773443777777777777744402,2512,5584,,8096,0.3102766798418972,0.6897233201581028
1832,8323,tt0073918,The Yakuza,1974,,777777777777756777777777735277777777777777777757777777774,251,5066,,5317,0.04720707165694941,0.9527929283430506
1833,5256,tt0962736,The Young Victoria,2009,12.0,0020772357547730001324345477745463733545544414720444553344622246771331200373355243234545532356272,5587,6054,,11641,0.479941585774418,0.520058414225582
1834,6827,tt2333804,The Zero Theorem,2013,,777777767775143377534577542213334221211577777764476777516776777777777516777777777777772,1901,6494,,8395,0.22644431209053006,0.7735556879094699
1835,3519,tt0103074,Thelma & Louise,1991,93.0,0331000000320034432000024000444342700431340001425343300443444343443720005003061620277772442000000000000040003443000000002000001251,9706,4438,,14144,0.6862273755656109,0.31377262443438914
1836,6000,tt0469494,There Will Be Blood,2007,50.0,777777777777777777777777547777777777777777767777777777777777777777,0,8052,,8052,0.0,1.0
1837,3521,tt0129387,There's Something About Mary,1998,326.0,544243464454433664577567776777777777777304110006377777777763434447760033324576777776334447334674045765555533102142267772577476343543253577777635446547633345333446443553374657657776777777777777702310003367777777774524436773013333467677777434346534477125575,7076,16078,,23154,0.3056059428176557,0.6943940571823443
1838,6847,tt0096256,They Live,1988,27.0,777767777777776443537777777476677761,301,4144,,4445,0.06771653543307087,0.9322834645669291
1839,5114,tt0083190,Thief,1981,13.0,777774735347777775777777777764455344345444777667777777777433347777755357777757777755353,973,6694,,7667,0.1269075257597496,0.8730924742402504
1840,3776,tt0245674,Thir13en Ghosts,2001,64.0,77757767453556453277476777777544346646376645544234534343344534343574526573547642,2023,4959,,6982,0.2897450587224291,0.7102549412775709
1841,1401,tt0146309,Thirteen Days,2000,55.0,567777777777777774677777777777777777777777777777777767557777777777777777777777777777777377777777777777777777766774,136,12417,,12553,0.010834063570461244,0.9891659364295388
1842,1406,tt0108330,This Boy's Life,1993,8.0,3433333234455435724534367356432471337776554567763444753477557674417774577777443577754677777534725674664444442,4093,10324,,14417,0.28390095026704587,0.7160990497329541
1843,3536,tt1758830,This Is 40,2012,73.0,3444004342532435772220232344424302165465676434333343430421313377777763442113033343433345425533000025413111343465447761377444322373277300002434434210434444001220230134344343757666414367644453454546200202334424336624344343433,9260,10556,,19816,0.4672991522002422,0.5327008477997578
1844,3538,tt0800369,Thor,2011,198.0,3201115447776634675776775667777764677756775777721552644223423655677713312314444643324424575533477777777777777423565665765566456666577676351,5413,15996,,21409,0.25283759166705594,0.7471624083329441
1845,5126,tt0073802,Three Days of the Condor,1975,,526443466777567777776577777777634457775424363756764433242375101244344765453267777777756777775343677777777777776,1127,4097,,5224,0.21573506891271058,0.7842649310872895
1846,3541,tt0120188,Three Kings,1999,103.0,7535442277777774477777777777777777775336777777676777777767743433477777777777777777776777777577777777777767765776773,795,7949,,8744,0.09091948764867337,0.9090805123513266
1847,3548,tt0167456,Thunderbirds,2004,9.0,476777755536767765246777776677667655666765564666755433645564667555756755556554564454667766554547757665666755566451,1466,6811,,8277,0.1771173130361242,0.8228826869638758
1848,1409,tt0105585,Thunderheart,1992,47.0,777777777777777777777776343777777777777777522567777777777777777773,612,8139,,8751,0.06993486458690436,0.9300651354130957
1849,5130,tt0066434,THX 1138,1971,,34573467777554444434716467777777777777777777766457775777542,879,5314,,6193,0.141934442112062,0.858065557887938
1850,1407,tt0196158,Ticker,2001,,5775477677777757766777745777773,206,3313,,3519,0.05853935777209435,0.9414606422279057
1851,3554,tt0857295,Timber Falls,2007,,54265546344330234344657777443544433443777533243334344356673034475025774353764456332544332015336554634432024434556777644354433534477743234333434345767104547311776444475455532445342100,6002,8380,,14382,0.41732721457377275,0.5826727854262272
1852,6455,tt0080025,Time After Time,1979,,05677777766756777777442277774314333344331222344424233553443443236575664,2977,6375,,9352,0.318327630453379,0.681672369546621
1853,1412,tt0117918,Tin Cup,1996,106.0,7744344433477774447777777777645467777777677744343434774347567666544673676455754767777773465544434377777777777766346545777663534773377156366441,2686,9176,,11862,0.22643736300792447,0.7735626369920755
1854,1414,tt0094155,Tin Men,1987,56.0,566777777767777777545456777777744433777777774777777777777741455777777777543467777777777775677764346677777777777777777677764477543343476437777767777344347777777777,1809,18329,,20138,0.08983017181448008,0.91016982818552
1855,3563,tt1340800,Tinker Tailor Soldier Spy,2011,26.0,77777774777777776233233777777777777457777777755777777777776777777777775777777777477777777,565,8829,,9394,0.06014477325952736,0.9398552267404726
1856,5136,tt0120338,Titanic,1997,1249.0,7777665623264364477744425444546645334344333262341233544543342075652352355545676577455776736757123324355777475756765665763435222345,4683,7825,,12508,0.37440038375439716,0.6255996162456028
1857,1389,tt0453556,TMNT,2007,68.0,7777754677777775446555777775756775477777665566477767654455677674755774676,1226,8248,,9474,0.12940679755119275,0.8705932024488072
1858,3569,tt0100791,To Sleep with Anger,1990,2.0,4266535432746576547545755734434554774657643444566664465234014577743762444465533546342665354327465765475457557344345547746576434445666644652340145777437624444655335463,5472,14302,,19774,0.27672701527258015,0.7232729847274199
1859,3572,tt0108358,Tombstone,1993,118.0,777756435756667777777777737776467777776467777767777777775434343333667575667777763577726477767775777777777777777657777777777777752,520,6424,,6944,0.0748847926267281,0.9251152073732719
1860,3574,tt0120347,Tomorrow Never Dies,1997,236.0,4452575575334476343576577675457777777777777777777777777777777776,1591,4071,,5662,0.2809961144471918,0.7190038855528081
1861,8360,tt0084805,Tootsie,1982,523.0,632231562541125155233,1604,1252,,2856,0.561624649859944,0.438375350140056
1862,7974,tt2784678,Top Five,2014,26.0,645446777764354544543453373576565443252435773667123375334546744445342325323334554544577635456473,3586,7035,,10621,0.33763299124376234,0.6623670087562377
1863,3576,tt0092099,Top Gun,1986,422.0,77777777777777777777777753433365434445777777776434343434446447777777776347754343333333733577777777777754777777777777777777777777633433563434547777777773434343434464477777777764377634333433246344777777777777632,3600,14788,,18388,0.19577985642810528,0.8042201435718948
1864,7540,tt0100802,Total Recall,1990,244.0,23313423676577776433446435777443543356777777777777777777777775434443457745134564664575777767677677544656751,1624,4936,,6560,0.2475609756097561,0.7524390243902439
1865,6006,tt0052311,Touch of Evil,1958,38.0,5236537776511565677777642656756776776737777677677777777304777465767777777675,946,6182,,7128,0.13271604938271606,0.8672839506172839
1866,7829,tt0787523,Towelhead,2007,,01564554522136554625622440745353643342434244566444327657773202331143012332320544442342454655622743301413145356453623254,4579,5120,,9699,0.472110526858439,0.527889473141561
1867,7278,tt0471042,Tower Heist,2011,85.0,7777777777777777777777677777777777676677442457777777744677777777347343467777777775557477761,753,6317,,7070,0.10650636492220651,0.8934936350777934
1868,1421,tt0114709,Toy Story,1995,61.0,7774777774777765667667776767577765576654576776777734467467774367756677777755777773777677757775453,523,5681,,6204,0.08430045132172792,0.9156995486782721
